000001.SS,IDX,PSEI.PS,^AXJO,^FTSE,^HSI,^IXIC,^KLSE,^MXX,^N225,^NSEI,^SET.BK,^STI
-2.4328217249813786,-1.9000066014661279,-1.701596277689525,-1.8706194704255266,-1.469310473021198,-2.243603605372915,-2.0443659212056065,-1.9187295294507438,-1.975193051805661,-1.8379397931763408,-2.1631930398658157,-1.7181170007757665,-1.9602666636130848
-2.4597249410381874,-1.9000066014661279,-1.7958792717295684,-1.9434355733253585,-1.5225771586980226,-2.369664315028516,-1.8288402693805048,-1.9587170820752782,-1.9170945509130113,-2.024428840419779,-2.2644512921991287,-1.7308807554487309,-2.0023912504071024
-2.4007310585046144,-1.8777355937757387,-1.757715865239848,-1.848645517136841,-1.5355978215170434,-2.34474293615461,-1.9641907061524735,-1.9264855710259847,-1.9560278043799013,-1.8539016344733366,-2.2558870159095608,-1.6850353757603314,-1.9928936522241034
-2.443031537740376,-1.8348237397977047,-1.767794984106448,-2.159083161536996,-1.5350904371800456,-2.371350177824228,-1.9257793677490211,-1.9628535440710078,-1.9474218173897389,-2.2021020962580646,-2.295349102004758,-1.715968079338962,-2.045499259807097
-2.235433095369955,-1.921734157023808,-1.818695788945723,-1.8014661313712248,-1.3456977769957814,-2.3048945857437535,-1.7987945808167882,-1.9227513235020341,-1.889820222870529,-2.1109197866149922,-2.1774108044288707,-1.7343973710803091,-1.9858542013649498
-2.0965206869793054,-1.9146725942201013,-1.7837615876470718,-1.953992054247765,-1.2373041340208857,-2.2087084383342783,-1.8028635616916702,-1.9392403635124773,-1.8914279786206059,-1.8684439181183194,-2.155972372391933,-1.7190937832470412,-1.9959775891341103
-2.1253175391852372,-1.8826246155185988,-1.711153657680903,-1.974026804449364,-1.2367971625271237,-2.1701633505234073,-1.7013345416350911,-1.9211424656149192,-1.8680394264630296,-1.969885430268747,-2.181720683886672,-1.7164889637453122,-2.002212570294227
-1.8790415242825178,-1.8158121774335805,-1.6289393600274384,-1.8850538315652066,-1.1302637911734752,-2.0105883037913346,-1.5533213886971198,-1.8252530627435897,-1.7246399962712764,-1.8256358507294317,-2.1111366709742785,-1.6451808623174204,-1.9781892337137004
-1.6812060369991246,-1.9836577683613492,-1.6589154489156772,-1.7894017320190174,-1.2819465244984536,-2.153607464380699,-1.716080623692403,-1.8369737397311499,-1.9454913121623796,-2.2474208779623135,-2.0552181100212166,-1.6696666028506488,-2.046102680279891
-1.466061949477448,-1.90163598288734,-1.6661566667476244,-1.692888115072056,-1.3032533639064776,-2.044226683189603,-1.740006151764427,-1.749414770156747,-1.9434769240263206,-2.1633047368895175,-1.993310158590746,-1.6361942648467038,-1.9998883648565215
-1.4700601877259207,-1.953782233223002,-1.6983834017304282,-1.8971177049605148,-1.5662047805015946,-2.2484193275969697,-1.9473612582038524,-1.814394324005055,-2.048632138929788,-2.31541596982638,-2.1924118852786947,-1.6853609036724266,-2.1512241461983432
-1.7943372502942734,-1.9309682608883614,-1.7108925891063167,-2.0072036396894846,-1.6123693239901562,-2.2247583365363597,-1.9561179116745335,-1.8333541601516383,-2.071672776737472,-2.4416012760635692,-2.1860868659107937,-1.6763741074667209,-2.121859774610207
-1.7432509784635435,-1.9521527543040984,-1.698546494913179,-1.9302945402006355,-1.5927539033198703,-2.22229156350369,-2.037985886349444,-1.8083042989559,-2.0836979908632016,-2.415232673706879,-2.1713093554456786,-1.6632196398052466,-2.170375926357914
-1.6415899549827702,-1.9890897547484607,-1.7284901244744477,-2.030470395036228,-1.8114006352044367,-2.330941836878822,-2.043161518761098,-1.8650680874517205,-2.156963320533594,-2.5757281170198727,-2.2305306358716352,-1.7084789500108812,-2.2472730270877803
-1.8215865372077895,-1.9325980323003396,-1.7478163679249465,-2.182995791955869,-1.934337094009347,-2.297645473908726,-2.0412084874134373,-1.840018576922479,-2.1627144925310113,-2.743664727329387,-2.2333853946348246,-1.730294685965966,-2.203695811895197
-1.8040676935054103,-1.9733371502221437,-1.7192591299855464,-2.191828712119831,-1.8792101367112757,-2.2284180759620345,-2.0945931986027593,-1.8259999823816793,-2.1822272548642414,-2.5247854683847506,-2.2013678197116473,-1.7112793247418543,-2.198443980546992
-2.056564313995291,-1.9912624908046905,-1.7302188325568153,-2.153050961860892,-1.7665889790001241,-2.2653306489942198,-2.205139541217317,-1.8437531751129264,-2.213628222572324,-2.528523248556404,-2.1754516937716626,-1.7262571859280378,-2.1969916249424917
-2.170198377637555,-1.992348712586268,-1.743527156614485,-2.155205281319722,-1.911169982980076,-2.2932715910894883,-2.2495077245714876,-1.859552804790748,-2.2739560116242727,-2.402996963222142,-2.200080513462282,-1.7289923755825962,-2.247429338087288
-2.1388446470143223,-2.051013171090619,-1.7692791519831772,-2.3585728278505096,-2.256642569795555,-2.458869399841886,-2.4285102994303873,-1.9406191841777203,-2.4421444391064644,-2.730497622824435,-2.2997710399683426,-1.8266745974098513,-2.3847980632776404
-2.203997001327798,-2.0374334976159147,-1.763489443564014,-2.4251416147024942,-2.448909857431826,-2.5539093831064212,-2.434499728017018,-1.9855476277415416,-2.4087167005472288,-2.7877902817927294,-2.358208730794101,-1.8490112177712863,-2.3957259207458375
-1.8291242350116053,-1.944548031860757,-1.72118358971461,-2.5388897873200955,-2.2226535990219993,-2.4542811430891995,-2.3279575963669314,-1.9959466427028296,-2.25907118919673,-2.7182164243649165,-2.3326842629975006,-1.817948342774815,-2.3603502591312604
-1.761152017329176,-2.0113604699457754,-1.6585890634132003,-2.4912791168971937,-2.418810282784273,-2.494468237043749,-2.504225927339106,-1.9826749678001194,-2.353135885242836,-2.556289219309116,-2.409369451579657,-1.822832453866178,-2.4177826849084747
-1.8442162478002477,-2.0113604699457754,-1.6653412008338708,-2.5839148536268817,-2.4174573955000236,-2.5915662100693866,-2.5229106557276513,-2.0459885051223416,-2.4189036806451685,-2.852115825447314,-2.360727587353369,-1.8072031393858259,-2.4301184325485026
-2.019187938984767,-1.905438490355548,-1.731376814068043,-2.3900261023321865,-2.110708678531354,-2.5647511402352805,-2.092412479165127,-2.1599179459192643,-2.0463948619220416,-2.823543275239336,-2.3637501605618048,-1.8363124494397474,-2.473896696967329
-2.03408271305967,-1.9461776082773523,-1.7698174192273473,-2.153697362889921,-2.0403630810259976,-2.3890456823429154,-2.074834402313354,-2.1308466413387324,-1.9293837964799334,-2.402020081227146,-2.2497858402397974,-1.7728190052520316,-2.286201831404953
-1.7692901011077804,-1.934227511219243,-1.9276406410643843,-1.9238315818241456,-1.8655128238285121,-2.270978011164674,-1.9751932463326112,-2.1399243449402454,-1.9522810344579833,-1.9704762192095024,-2.2070213079851344,-1.788904019062319,-2.3275219484999337
-1.7533123203226386,-1.9130432127988892,-1.909782037121667,-1.9358954552194538,-1.9536143960693795,-2.1908519078991686,-1.8804348674017268,-2.1049351925604656,-1.8918613736488874,-1.944300663379933,-2.165320238281699,-1.763636852552071,-2.289732877788246
-1.62892116067721,-1.921734157023808,-1.8935055764475142,-1.8628642359478782,-1.9334915910620958,-2.186243686551154,-1.9056299651900837,-2.0806901109747815,-1.8967637304987488,-1.9740775354568123,-2.151382619983102,-1.753738458951505,-2.269798997043006
-1.4521887707916559,-1.7614934835347635,-1.7323227147006022,-1.7118462315011393,-1.7036836422932835,-2.0801708097041196,-1.670312536078251,-1.9306223836882108,-1.7433942174444077,-1.6678214242715292,-2.002770082986295,-1.6856864315845217,-2.0927638323824813
-1.413895560881003,-1.7310743987660155,-1.6693697418436966,-1.6478630487652697,-1.7735222683048781,-1.9250262666927906,-1.798078535549548,-1.9328056332970114,-1.7646269788484028,-1.35793071295495,-2.0041134184885525,-1.6857516166609365,-1.9983241636851834
-1.5525832760849387,-1.7669249824334174,-1.6337341801181247,-1.5847413834301725,-1.7924614517546573,-2.0216244702583133,-1.7576168122521123,-1.9276922144413209,-1.7584587889620213,-1.367371131916244,-1.9530084536424595,-1.693826616736793,-2.031085094182342
-1.344990613603565,-1.7544317257356739,-1.5542761373394498,-1.5043851624244358,-1.7503555701188431,-1.8584531780594797,-1.5686531814780231,-1.889428538314837,-1.703346120176657,-1.1897550134121346,-1.8434103153445736,-1.6776766165850798,-1.881112464785616
-1.3073071819874027,-1.7495430939835799,-1.469485206362894,-1.4490192575238858,-1.7948291077129024,-1.85492762689749,-1.7047200608786452,-1.889658224870212,-1.7497872934145888,-1.2003892143457346,-1.8138558410412016,-1.6684944638851191,-1.9104544672603847
-1.3558336854563078,-1.8250462812981338,-1.4974390592672089,-1.5952978643525788,-2.0248059093652233,-2.0771846299044543,-1.8459947589654204,-1.982100225411937,-1.9103351862415086,-1.6444749985807892,-1.9599495214787408,-1.7414955886848908,-2.0725170568441604
-1.3109326173923244,-1.790281821914618,-1.557603317922355,-1.6433387675189672,-1.7488334171078495,-2.0370715031391557,-1.7587886310607088,-1.9636579730145651,-1.8905791634730498,-1.7882475091163017,-1.9120352175997586,-1.7291225470004363,-2.012514638176263
-1.2079364395416237,-1.745740781510755,-1.5884926489792077,-1.6485094497942985,-1.6989487432200299,-2.0560002305299543,-1.6838867993269664,-1.8968398747237674,-1.8387103665998281,-1.5128816159272374,-1.8679270765294098,-1.738304699700397,-2.0074417597349985
-1.1568176558350027,-1.6691508849261658,-1.5630505107440442,-1.432000344181889,-1.4124925098286245,-1.7200425661065781,-1.517774628724041,-1.7768200582111928,-1.699186326789999,-1.0949480888029621,-1.6992197163113512,-1.6544933851702104,-1.7815554522143842
-1.3873651476677455,-1.6800145652073142,-1.416382743124972,-1.562767430141487,-1.749848185781845,-1.7358309608386975,-1.5567390942151726,-1.7607332326725285,-1.7057224031473917,-1.2366986033863112,-1.5515588566734169,-1.6505208714737076,-1.8248645108406218
-0.8347181664652218,-1.404617613268106,-1.429674737950669,-1.2262628358636292,-1.5342449342327944,-1.364448576667801,-1.297040760851373,-1.4538755013565816,-1.3665210908143648,-1.05464019583284,-1.5218362946113697,-1.5893067188756256,-1.5839829863358255
-0.9240860884285099,-1.3888651062394806,-1.3816118341460468,-1.2241085164047991,-1.4669428170629533,-1.3583223914979043,-1.2884796091961646,-1.431526473518855,-1.3571869202882048,-0.8815906262116412,-1.505155976055367,-1.5643652790124618,-1.5732338089805036
-0.7657012338374922,-1.4312337030801885,-1.393696660627623,-1.2406966710464098,-1.6392565654186853,-1.3081713280320648,-1.4996108411486764,-1.4131413797604544,-1.4895793150888734,-0.8620840512701123,-1.5133280475746933,-1.5026300432730404,-1.6217499607282109
-0.8297055576889472,-1.4105926617971607,-1.4545624788466651,-1.4380325438579926,-1.645005820322699,-1.4640198684950683,-1.3835960107606688,-1.4233107081663676,-1.5653623303475228,-1.10454827040739,-1.5265381055259841,-1.501978788713861,-1.5940392667648833
-1.0501201815356345,-1.4469866000995801,-1.415567078074243,-1.4578521776878484,-1.5719544482488441,-1.6005705001979154,-1.3762066779140567,-1.4119347363451182,-1.5115606315924075,-1.0864052252464969,-1.5657203186701516,-1.5394888254907233,-1.6920097090514092
-1.0424018621990907,-1.4877256205236928,-1.4237380664437522,-1.2967089769759885,-1.5930920219301237,-1.487959054736489,-1.356382714352827,-1.3541368323503655,-1.4401195554650215,-0.9504039468903689,-1.4611598934908017,-1.5040627238092397,-1.6549803698120233
-1.0878541871809606,-1.437751813751186,-1.3661181809217027,-1.362846479170688,-1.3600713270990514,-1.4730821583320843,-1.219404287869492,-1.2734726674351717,-1.2861528759892233,-1.10834263318182,-1.3972928314031228,-1.4519003537582889,-1.6709139983813819
-1.215835380410896,-1.465998064966013,-1.3954745555428838,-1.3212680084238901,-1.3414702622595254,-1.6133160942288631,-1.2678414520985448,-1.345633871137035,-1.4405737214992667,-1.0874958271784456,-1.4093273682974028,-1.445909288777811,-1.7474310969780644
-1.2274059957974681,-1.4296043216589764,-1.4315665392157872,-1.3712486406342643,-1.4608554435486865,-1.7089357053348286,-1.2860704069457338,-1.4284812856610292,-1.47423273722106,-1.3517166118147212,-1.5298405516854496,-1.4606917934697397,-1.7702252234996356
-0.6473558381355441,-1.0781602427840473,-1.1454724209465654,-0.8751087640743478,-0.94966386622874,-0.8165225488891794,-1.147953142651128,-1.0965743944823376,-1.0801596198833636,-0.3384031868703912,-1.1698681807217044,-1.1025238455047932,-0.802162832965943
-0.6997353601406083,-1.0238417438806136,-1.1020410449129037,-0.9024685160101082,-0.887435179585642,-0.8600715497817124,-1.0991253721525431,-1.0849112268002454,-1.0078393709843207,-0.2631028372027476,-1.3146182523435577,-1.0539430774268463,-0.9708848712756889
-0.5860239904823363,-1.041223437335068,-1.1210247727659284,-1.0075994107923896,-0.9043452385306656,-0.8380555104608127,-1.148994626916076,-1.0991595078964203,-1.0582581918643055,-0.43734507933345285,-1.173002539122495,-0.9929894663994339,-0.9440015617128965
-0.45109753807593406,-1.0591489729129977,-1.0726030241318596,-1.053055235799562,-1.0634690583406319,-0.8695661876585528,-1.3173856652257834,-1.1001936233953524,-1.1689988101599031,-0.38976576717513933,-1.224331347666726,-0.9397849300658047,-0.9280005530093698
-0.5217631840544072,-1.0988014790624583,-1.1041937156156332,-1.338933848751815,-1.0107093441575696,-1.0431468889464213,-1.2359408804563174,-1.16253055452411,-1.1176820427144096,-0.670107046288745,-1.271126159741589,-1.1101429475157254,-1.0691905774686632
-0.5058540394517022,-1.1748483135051047,-1.031667232672352,-1.2316486345107038,-1.0352289296278538,-0.9596929167415257,-1.26546523084544,-1.1497757620376177,-1.1308137123501298,-0.47550727124926284,-1.1835819553221631,-1.0621484476555323,-1.0297030909054319
-0.48361158142541344,-1.041223437335068,-1.0795015272293575,-1.3126507305885704,-0.868834114746116,-0.8818689604193397,-1.0954795811831053,-1.1624155359131743,-1.009379221522593,-0.7326374791336723,-0.4542330449385866,-1.0211219939820806,-0.9465712818095144
-0.41287585429224166,-0.9032534790433382,-1.0302318533545654,-1.1366429359935437,-0.8082964339975204,-0.7072193350602626,-1.088383103698289,-1.0964593758714019,-0.9257064195371074,-0.44679770238554173,-0.4594943284418318,-0.9152995870025543,-0.7602392953981684
-0.4876510013833482,-0.9640904786085357,-0.9907963598667843,-1.1209162987527053,-0.8318012507938087,-0.730072578231178,-1.1101930796045052,-0.9864938691538047,-0.9144621153471296,-0.38505165973988986,-0.5133982961116512,-0.8831295593819791,-0.7403951639004641
-0.608366874080822,-0.9966822019358219,-0.9907473721708664,-1.143967937727705,-1.0396257100908544,-0.8226893178266295,-1.2162794377132349,-1.027112972138996,-1.0327410110378699,-0.4764946931408543,-0.5798959999509526,-0.9654428095645627,-0.8706128654588905
-0.646899949386938,-0.9467087851540813,-1.0183103191927152,-1.256638424658992,-1.0061441236542963,-0.8685941409679558,-1.2268262043520162,-0.9713836498086047,-0.9771170559518602,-0.5200533121136314,-0.5489979168318947,-0.9312540319250234,-0.7939615521820024
-0.6736109841329239,-0.9434494373255079,-1.03006895930879,-1.1989030839278685,-0.9276807896002094,-0.8923755741774345,-1.0366581711334184,-0.9347859902082069,-0.8652803676492535,-0.4234856700415874,-0.6853517999228549,-1.005036781436804,-0.8084425523527949
-0.5423511488409052,-1.007545979714662,-0.953905438649075,-1.1715428060352089,-0.9200712630749488,-0.5928549326712816,-1.099646312965724,-0.9574797232122441,-0.8923314073776258,-0.27811164995493753,-0.5069612182379665,-0.9222024481128812,-0.6580675517095179
-0.28089642281383365,-0.7212847625081561,-0.7871122908977229,-0.9705452212918942,-0.7678807325697364,-0.25659878118331847,-0.7819399683658002,-0.8763558345198037,-0.7700684729660743,-0.006608351502475088,-0.22277811443696818,-0.7621989210634399,-0.49271997598949224
-0.27195348948539205,-0.7408398745026811,-0.7352980447528589,-0.839346850675011,-0.8172584349637941,-0.42400616776477673,-0.7555078844970227,-0.8658996609195444,-0.7540755972588511,0.02356570825664005,-0.22798364200075036,-0.7991878746989631,-0.5022175741724912
-0.11130147341556926,-0.7614809157857089,-0.7666605252629665,-0.705994686556197,-0.9755367518265093,-0.36120344205256893,-0.7909243099264529,-0.9131260220366053,-0.8629815765084605,0.06601042657867806,-0.22188219301755843,-0.7474162176365223,-0.4843397422986108
-0.14487540391909806,-0.6599045058056324,-0.729067845344386,-0.8839411582814111,-0.9696182311957511,-0.3859039012240665,-0.7124744381310091,-0.8638889392271476,-0.8432031849643485,-0.016594626161143152,-0.17491983981087778,-0.6735034954418905,-0.5314480038744874
-0.18439033787712478,-0.5844009285003122,-0.6728996683720957,-0.8050933816623745,-0.8821928961753903,-0.3266640375569219,-0.7144274694786698,-0.7976452326580356,-0.8094622835459675,0.09593485720789649,-0.15896708160218098,-0.6020650238611692,-0.45633852265557
-0.08378631160587717,-0.5985238591123425,-0.7388207778454846,-0.8832952832092814,-0.9393493908214532,-0.5348011623397342,-0.6795645684983325,-0.8189601449968297,-0.7697005864950629,0.11730532965265422,-0.19921248398414718,-0.5814868106830179,-0.5602086821957644
0.00013984481937390412,-0.6066719361907015,-0.6695724877891907,-0.6904836916440011,-0.8852372021973777,-0.2910949836038278,-0.7025137795772328,-0.7547278614531079,-0.7540979660345043,0.349828762106045,-0.08244970746527079,-0.4719524315776584,-0.4678029660505239
-0.055870892479659255,-0.6370904359733002,-0.5585396844847644,-0.6413651027912985,-0.8427927891080741,-0.2892955517166555,-0.6722729865594568,-0.7203134514615106,-0.7154183585058252,0.338285911139621,-0.10209656997681754,-0.4555416911202866,-0.4888315693804485
-0.07886762602662122,-0.7446418944824312,-0.5356253910137496,-0.6747570544031627,-1.0726003250336502,-0.3871803261713149,-0.8219788991192053,-0.7076158176139893,-0.8121864808665944,0.40456521878419716,-0.27416267892066215,-0.5542008941538055,-0.6346476356017852
-0.11889841508211983,-0.8005905547886095,-0.6965639116919985,-0.8238358557628153,-1.0682035445706497,-0.4989375487834289,-0.8877334711127343,-0.8055738021496803,-0.9502050221864758,0.0787459500546086,-0.23632407459218047,-0.6543577640649494,-0.6981142661069389
-0.017982997288448706,-0.8071088604549902,-0.8146744413716707,-0.9496479017757244,-1.1529231050225124,-0.526050778393674,-0.8490618609833984,-0.8240735638525202,-0.9653167279099303,0.17868746850005665,-0.4172898154026572,-0.7220838660498594,-0.7354565001394056
0.11157538316526976,-0.9086852704350666,-0.8268899017090277,-0.9754997352816838,-1.148864856013001,-0.6292546447054314,-0.8501689098815841,-0.9188138326139815,-0.9265180865393822,0.02289559272571732,-0.5345565818841301,-0.8243898561327967,-0.8119959678494558
0.19025990271074675,-0.8554527008201357,-0.8855373340234993,-0.9593423393404592,-1.0389494728703477,-0.5809036677036601,-0.7858790120584472,-0.8895703507835427,-0.9400016649492186,0.11666849800571771,-0.4649239730171808,-0.7035895879670868,-0.7315904626437294
0.23704665957641316,-0.9602886536241686,-0.8633901161812462,-0.9192723129803617,-1.2280036016011227,-0.5344457270851927,-0.9853568258354056,-0.9673046971183432,-1.1363439926879715,0.16212318890291033,-0.5526362651952818,-0.7471558748008418,-0.745579887908566
0.22637842936735128,-1.0042864368907054,-0.9315945302131453,-1.180591368527814,-1.2349368909058769,-0.7091162989049425,-0.9894905766206984,-0.9758651676371416,-1.099181467479489,-0.15218651274424047,-0.5394822364968827,-0.8281670133350445,-0.8368011322215863
0.31397987274055694,-0.8521937429823284,-0.8569476367571294,-1.1588325316108719,-1.150386596180759,-0.5905488582665861,-0.9002336664605898,-0.8990502688568344,-1.055241602690497,-0.105936337019777,-0.4880413694468682,-0.7527562267928096,-0.7186736636442751
0.32210856419945955,-0.7451853466151404,-0.7725804692639601,-1.0532708781282045,-1.1967199925528291,-0.46222953103125153,-0.779140557207251,-0.8056313114551482,-0.9459345832488185,0.12782525591790148,-0.5452475099627243,-0.6930399398073415,-0.6661575325147516
0.3314748744006161,-0.7598511443737306,-0.7564675000465088,-0.9502943028047532,-1.2163358260663508,-0.3532306954589863,-0.7508857765344613,-0.7960938840763887,-0.9024712532697248,0.22020023807048028,-0.39562753966758163,-0.6591766900798974,-0.631541602372476
0.47086701358219196,-0.7440988323404882,-0.7717815317191543,-0.9867026172331188,-1.1267125136577258,-0.377277232311355,-0.7318752117867945,-0.7956920202711067,-0.8993424207752276,0.11349876278742922,-0.378331172643199,-0.6214063104673544,-0.6332847564507551
0.42366049227446506,-0.8027631933471476,-0.820806665388308,-0.8402088940326825,-1.2024692474568428,-0.4274747707368124,-0.7612370413577697,-0.7991390719342145,-0.9208468030264406,0.31228121258118074,-0.49011253860986,-0.6482363289316423,-0.5975962000430971
0.7222300533326702,-0.7973314019554192,-0.8207250192284451,-1.0073837684637468,-1.2276658958341053,-0.4947312376495732,-0.8866268195759621,-0.7792029802606636,-0.9856615288089762,0.2187923297778628,-0.42546188692198345,-0.7202606712601393,-0.6251276683054187
0.7829550126359108,-0.7609376586483828,-0.7816646998020832,-1.2430666328338824,-1.3867888899576,-0.6478852123200904,-1.047270105044024,-0.8552709594028813,-1.1047872424351606,-0.29858345753206705,-0.7276689180946704,-0.7889637544513131,-0.7615579819105942
0.9080180843830884,-0.7001004640878021,-0.7623221271196119,-1.2529761867703608,-1.3555052809093062,-0.6245862022829821,-1.029757195464075,-0.8540639653210484,-1.0709832291140435,-0.4459234456995035,-0.7253739052335405,-0.7491094397433912,-0.6546483508930626
0.881079466505865,-0.7386668459533767,-0.7405170266008823,-1.1866230422470185,-1.4087719665861305,-0.6521249068756434,-1.0184292162862294,-0.8421139524446102,-1.0664859068804748,-0.4502170667337269,-0.8116308034036009,-0.8530430693868046,-0.6538217848747238
0.7823098325210055,-0.7451853466151404,-0.7467635552413279,-1.308557733999553,-1.2821157902251983,-0.804209302898056,-0.8974016716661284,-0.8656696236976728,-1.0060107235746683,-0.7194137920259437,-0.845047469768498,-0.875705615130313,-0.7462056774947275
0.9734839976773805,-0.7386668459533767,-0.7322317336075649,-1.0293577217524326,-1.2219158152436198,-0.5927004525238199,-0.8761778038449173,-0.7739170334885693,-0.9265180865393822,-0.4791540754713539,-0.6912854344608005,-0.7767208841846989,-0.648078378620563
1.1019001275581255,-0.5930922627159972,-0.6936608928664305,-0.9056999951983532,-1.037934704196352,-0.4677155399968358,-0.6705476433017675,-0.6727420345116422,-0.7228871329194738,-0.47070107840165143,-0.5545953758524901,-0.7108831620659236,-0.47182558733977314
1.0876685957514005,-0.6202518046607888,-0.6316699507370812,-0.7525276712927843,-1.0120626442850547,-0.43312573308019486,-0.5985103899983987,-0.6058664269153765,-0.6412387051306067,-0.3855964059744645,-0.5569464179665117,-0.7442253286520285,-0.4459025128873943
1.1054215249601955,-0.6599045058056324,-0.6316699507370812,-0.7413253152982484,-0.9664054851334909,-0.2843921161885334,-0.5933673412226566,-0.5368075697103103,-0.6399297323124696,-0.3274738688321133,-0.39624304150910417,-0.6571579400609333,-0.3789948580405485
1.1748618344606403,-0.5583277058347897,-0.5671674930755559,-0.6338249846853937,-0.8101558799322954,-0.0511087653680307,-0.4970465372136438,-0.45752257612685643,-0.5863349447321469,-0.035840477344779964,-0.29084299747666487,-0.5678110611452153,-0.3267689797966727
1.421694163684163,-0.5865737620542335,-0.5363924666425114,-0.5954779931268409,-0.7890183062510159,-0.13608790174066424,-0.46390858212958214,-0.37708809776703767,-0.5282136756214216,0.044981668676178956,-0.3694315407765668,-0.6434174029166941,-0.33459053124149535
1.516021952936169,-0.5029224976613206,-0.5370117826356186,-0.604956788362933,-0.6772434771735876,0.05478606656328474,-0.31019885596677593,-0.35726632337142905,-0.4224369283087317,0.12425833301737733,-0.22966287970692897,-0.5524424869705219,-0.25845370757206165
1.6465658044724527,-0.4855408042068662,-0.4318670614161418,-0.5495908834623832,-0.6488340827340647,0.11011483327668084,-0.33506851475742483,-0.33583639242169916,-0.45496512253276916,0.2965002137205103,-0.17950986553313747,-0.5390926628147926,-0.15000224449655924
1.8318444828005773,-0.46001083867866976,-0.34029113541799505,-0.442305669221272,-0.6327695267362923,0.20021145182243663,-0.32878583344758494,-0.33267618595293746,-0.4204161490939147,0.4602225295859683,-0.17531177126769096,-0.5157138761706792,-0.053394954155128786
1.841193453334592,-0.4214442618177121,-0.28135017520196715,-0.3778917277850163,-0.7296646599031607,0.3251930914649405,-0.3039813419287603,-0.24103861435476986,-0.4131662691277301,0.4586315599314266,-0.18449127608535287,-0.48881867262997675,0.05248678882375567
1.332373203319384,-0.45783800512474854,-0.22487214109614806,-0.43541247810129513,-0.6980425194013777,0.16129489162307148,-0.3292090233530292,-0.28642678169583774,-0.48152524752403725,0.488147708250414,-0.2411376706991495,-0.534924792624035,0.007836947365789963
1.4955141841102024,-0.3432249838119108,-0.2875150576825497,-0.3326510191495874,-0.555828758536435,0.19433335129613352,-0.27536814126093717,-0.30837359506178547,-0.42144511277396385,0.5471899900535846,-0.17626290199970618,-0.4888838577063914,0.07963852774695908
1.7633369028951413,-0.2726101357563761,-0.23312437735156968,-0.21739492810218528,-0.5950604255634785,0.3080307398280651,-0.29424837146495547,-0.22656029603672354,-0.37374609534795983,0.7648876711167096,-0.10349593473196639,-0.47553403355066215,0.13105966349773268
1.912864800007296,-0.21394635973586598,-0.17313914283719642,-0.17560134098364397,-0.4697567236435593,0.38643072381875293,-0.19623480783416553,-0.24718579804289603,-0.24102016612460436,0.7599339197167593,-0.019590351989356304,-0.36202733948378907,0.18120685096281564
1.9390599796558101,-0.1688612822131446,-0.08857682110825697,-0.07671828820610906,-0.48852705420982984,0.3828010949302952,-0.1874455707275721,-0.19794871523343838,-0.20473122149386558,0.7855414305929639,-0.054182539411264184,-0.3633298486021481,0.10772922384347024
1.8119847840340397,-0.23730329671475806,-0.08857682110825697,-0.17323137919617135,-0.5296181671716484,0.28170169333925776,-0.24688527513676262,-0.20018947414770685,-0.16122874615737867,0.6463937157373378,-0.03890158561041033,-0.3702978947888897,0.014027190299171507
1.5984092139025752,-0.20960049763264038,-0.16319105610032766,-0.04009485740599997,-0.4562286764875404,0.417257368160147,-0.31163094650125595,-0.1744505532858438,-0.21853794882340674,0.8004015753300153,-0.16053426080257618,-0.31136263631046324,0.00211591022499683
1.3153810520064404,-0.15093594163059787,-0.2581586830613687,-0.09804584046576588,-0.38672816908619906,0.24168544395457087,-0.22344810424200726,-0.1692221158192174,-0.14140721483164972,0.8276677330915337,-0.27707346693674323,-0.34398856199596295,-0.11442498806760834
1.3273251927226948,-0.18244134567861503,-0.13166528327049407,-0.02781481572514997,-0.4886963199365745,0.4758976393905328,-0.3227964048609543,-0.16117852771663682,-0.21886708937944732,1.0246317733568375,-0.28832414091739694,-0.35167284908330965,-0.007269842391164171
0.9598803063184189,-0.13029490034757002,-0.13897161889335646,0.19601876566452184,-0.3463132933448871,0.4045422119548644,-0.19382600294514843,-0.1616961114658481,-0.14632794603294055,0.9470714479665291,-0.13870417062225424,-0.2692292287478967,0.03045212098042053
